Startup_ID,Funding_Amount_MUSD,Revenue_MUSD,Profit_Margin,Burn_Rate_MUSD,Employees,Years_Active,Customer_Growth_Rate,Debt_Level_MUSD,Operational_Cost_MUSD,Market_Competition,Founder_Experience,Industry,Region,Bankrupt
6164.0,186.78124218795085,116.7602098131809,0.024310706792717907,27.454284910277508,814.0,8.0,0.33581958465909617,25.03728482634828,7.010017686106546,Low,Low,FinTech,North America,0
156.0,121.78558048423871,125.40804325169532,-0.22878410457208095,31.779017801726088,271.0,11.0,0.12210552947424802,104.29875969196462,46.44321484726673,Medium,Medium,E-commerce,Europe,1
2633.0,3.177271555504235,19.72654805634539,0.48694664425287704,23.057796285612948,3581.0,14.0,0.17557564150122523,153.5374005856368,45.441030634196686,High,High,AI,Europe,1
2183.0,17.561487926650685,165.2215305518529,-0.09365196108236462,25.77917222604121,1068.0,3.0,-0.10815867737877351,84.74023431865571,20.958381019939296,Low,High,Health,North America,1
1406.0,237.84080699915714,177.28088289527847,0.47535751690067574,21.98347986727205,2569.0,8.0,0.3858395645791863,108.0338577688556,113.37560623560861,High,Medium,FinTech,North America,0
7085.0,324.40296150327464,170.79696196419536,-0.34922706460591785,24.404994753551684,2470.0,1.0,0.34710758921566426,106.97586072976728,32.32659629952311,Medium,Medium,AI,North America,1
1151.0,354.47312538080234,7.179360617143753,0.23272575488415126,26.377197089709487,354.0,8.0,-0.030268195497238276,158.51384681209618,119.07358851566114,Low,High,FinTech,Asia,1
9596.0,188.37381238833936,142.31582202844882,-0.08619933080942693,27.33930622593697,3664.0,1.0,0.2889806713560934,34.45281329217375,45.89379332671728,Medium,Medium,AI,Asia,1
1866.0,468.75664518206236,39.49324073117483,0.4914636039051913,21.70487546778398,2898.0,8.0,-0.09456092153352551,127.38607870957306,109.98798257148023,Low,Medium,Tech,Middle East,1
3052.0,242.0368090818861,122.49680869072658,-0.18282852197053243,6.618934129878673,1051.0,18.0,0.00017774516764518244,47.767861024071,58.96839289795569,High,High,FinTech,Middle East,0
1295.0,400.4927628554324,13.179316297796381,0.3261655410248888,0.32435316222736077,3424.0,19.0,0.23750270984500638,15.529607515567667,111.5066882343322,Medium,Medium,FinTech,Europe,0
7852.0,349.2972452773984,297.64935485139944,0.02962762194578289,11.32694472243443,3351.0,2.0,-0.10814865373962967,54.50790223014948,68.01907130208092,High,Medium,Health,Asia,0
5096.0,219.51204368431323,147.63465473275522,-0.21272332856686135,32.38632602751958,3697.0,10.0,0.34818000540606103,146.49220021164578,117.57236267556992,High,Low,FinTech,North America,1
7054.0,242.41465139481537,9.817020964131132,-0.33319559571839086,30.588521583808816,2869.0,14.0,-0.19756262950427594,6.7277307976826535,3.415743073258715,Low,Low,AI,Middle East,1
,,,,,,,,,,,,,,1
9714.0,113.98837293873734,1.5135039789062392,0.1368080430458105,35.67966294202455,814.0,16.0,0.047509927210149794,35.40282990746432,101.82079945184812,Medium,Low,Tech,Asia,0
1944.0,354.132786435717,257.9285477216232,-0.08777801166619248,23.64129539181043,1177.0,2.0,-0.0798471858088797,164.14741804705375,51.69385062136363,Medium,Low,Health,Europe,1
9736.0,302.70174403910556,150.15733556439304,0.18200902009460507,5.779047842627574,3727.0,5.0,0.0854339818607856,50.46682277211314,105.848606186999,High,Medium,AI,Europe,0
8198.0,145.50176963069282,227.46508505543267,0.116436884030372,15.600262232345514,2063.0,14.0,0.19333875193881095,87.21305596437766,87.5174343191635,Medium,Low,AI,Asia,0
8246.0,335.0366200625681,198.08149240305403,0.48699409540066296,31.219860681752433,3478.0,19.0,-0.03481296510975118,14.308068576938616,51.02793387945783,Low,Medium,FinTech,Europe,0
688.0,140.7095677364818,21.826411903599144,-0.11543975421141245,25.713172176652268,1582.0,10.0,0.16392626995904835,130.8119494610648,98.75211902739785,High,Medium,Tech,Middle East,1
5919.0,143.41663016324782,246.7437802921118,0.49854639200729767,22.777228641538233,83.0,5.0,-0.08386667102914741,22.358177565832765,94.67366769881112,High,High,Tech,Asia,0
7367.0,247.13049901996692,218.2642724026587,0.07493487884086447,37.5728476815337,357.0,1.0,-0.05243397874097133,87.57221558055402,35.2657729948712,Low,Low,AI,North America,1
4822.0,145.1952939356082,0.8953007608067377,-0.3074929792984332,9.966738581773157,3605.0,14.0,-0.04805633200916781,163.52121484267917,31.465144419735392,Medium,Medium,FinTech,Europe,1
8442.0,104.21171819768763,46.581959351424196,0.35730322302475415,9.501794886314146,2962.0,7.0,0.24484576131247493,31.984732652867716,32.05977868735029,Low,Low,Health,Europe,0
3364.0,132.76693036216568,112.01517660642162,0.4746404302357652,37.33515092938605,3541.0,14.0,-0.10388107254799901,141.47365924923636,33.021944118941825,Low,High,Health,Middle East,1
2978.0,6.697573743582742,11.030633629947284,-0.15139541779125396,36.9117896217738,1101.0,19.0,-0.19501838666659083,108.32322540031575,95.27529661875764,Medium,Medium,Health,Asia,1
,,,,,,,,,,,,,,0
8205.0,332.3729864787172,13.770788465878704,-0.1664610633617324,36.76235874613741,1443.0,12.0,0.3880268033971402,82.31228132912754,92.78351508570798,Low,Low,Tech,Middle East,1
9305.0,374.26933493145276,220.7694468767887,-0.07671142075943699,20.931837289731348,840.0,9.0,-0.11121302760821039,8.389374767978452,13.501434680629249,High,High,E-commerce,North America,1
7826.0,428.5082433064428,214.42190711514368,0.32684872913150365,7.322375333775771,2143.0,7.0,-0.17795058148983453,63.8390476475559,60.626198923798945,Medium,Medium,AI,Middle East,0
2667.0,69.16385092193514,250.85925987183012,0.2784436355237254,25.84228576724575,1670.0,15.0,-0.12322752160920873,137.89769679444223,59.77307125182629,Medium,High,Tech,Europe,1
7774.0,162.89467608889805,55.94006476313965,0.3447520167214926,12.63637066261211,3956.0,18.0,0.2594351247646851,101.40663808208288,73.94574605626042,Medium,High,Health,Europe,0
9282.0,471.51344298448646,289.66453606211655,-0.1596192005419887,1.193250884120422,3085.0,17.0,0.2513005961236476,146.76309433855255,62.227067365755524,Medium,High,AI,North America,0
9829.0,385.79688803724025,279.6477279534675,0.230412448786793,39.74424088933809,1417.0,1.0,0.18261029569333936,159.9924314082107,74.44877486216016,Low,Medium,FinTech,Europe,1
7758.0,440.97693589130273,183.79516725076797,-0.3725505493169068,13.774915526092926,3441.0,13.0,0.08530904524498228,83.88492257820755,50.66877258347739,Low,Low,AI,Middle East,0
6287.0,433.9938532497411,297.8397119699441,-0.10098502069304549,23.06357910996661,2919.0,11.0,0.03062186340589218,149.83858142626679,59.5095691969875,High,Medium,FinTech,North America,1
7671.0,385.1163813854072,6.108051781420005,0.21448617077837395,29.952134339825736,3189.0,10.0,0.3130299249826292,56.458779689153786,27.270555698164795,High,Medium,E-commerce,Middle East,0
4954.0,337.2043586622608,100.06809161516767,-0.12755734593415535,29.49564453969402,2827.0,17.0,0.01196030540943413,121.81187557467295,11.487598702985533,High,Low,Tech,Europe,1
2865.0,218.8704806946143,156.665901683323,-0.3026812248945624,16.87617415345367,2755.0,17.0,-0.013243311324903723,79.04714603994249,89.63202564585703,Medium,Medium,AI,Europe,0
9447.0,485.31609298105286,278.4794936582448,0.43192756551712086,34.625889914521174,697.0,2.0,0.06717408510930084,99.40297557831376,10.937573722306908,Medium,Medium,Tech,Asia,1
5759.0,219.4447624390761,35.55392406518883,-0.06677069446981299,21.639753095675854,2469.0,10.0,-0.1264174633227717,171.31671364947755,101.0382219482424,Low,High,E-commerce,North America,1
8386.0,246.26559869008148,228.73051978502795,-0.20836382544645474,8.140387194541166,971.0,1.0,0.13659452646357795,176.42025705232018,79.33116553662275,High,Medium,FinTech,Europe,1
,,,,,,,,,,,,,,1
2605.0,1.0672118092381746,246.2922773286206,0.12326429319229171,34.57925286580872,3278.0,8.0,-0.046260296362010345,133.0129877086161,74.35321656698204,Medium,Low,E-commerce,Europe,1
3605.0,110.13619036146802,6.0210458053722125,-0.2694544232787164,6.341763781587612,3599.0,17.0,0.11756369886422546,158.4707971724671,91.16929019382091,High,Low,E-commerce,Europe,1
1224.0,471.8643441636318,274.595312987386,0.2104935841681368,9.054632560232646,973.0,9.0,-0.12064201399837109,110.23357223107027,48.136518758923465,Low,Low,E-commerce,North America,0
1308.0,401.0623134518261,43.11472247397528,-0.28774860695296783,17.593221822729795,2606.0,13.0,0.0038564079925578476,31.92040819630382,37.40974859205666,High,Low,FinTech,North America,0
3640.0,104.56292716664603,206.64125877521838,-0.227502051685773,32.545847236591605,1950.0,14.0,0.34620649790962327,85.41902254186402,41.98743669873948,Medium,High,FinTech,Europe,0
174.0,114.02139182377104,73.10443475921966,-0.2653692673779744,14.247384785652404,857.0,12.0,-0.19232230545035275,145.92693049856985,50.00730838305966,Medium,Low,FinTech,Asia,1
6584.0,44.22326066649232,245.45328204534653,-0.31012795797517695,19.09466991971086,123.0,14.0,0.08972510740303508,99.6111807066764,68.75319946057034,Medium,High,AI,Asia,1
3635.0,47.794486602251226,198.60153111600704,0.4556746454380327,13.671275212653695,2745.0,11.0,-0.18918486011336888,39.89831640937623,99.19805636163349,Medium,High,FinTech,North America,0
512.0,209.70327510901882,167.03917188984272,0.1914918797016204,17.88243164843097,3308.0,11.0,-0.17407194685844246,91.9753203376923,109.98257741649806,Medium,Medium,Health,Middle East,0
2159.0,225.7251384738009,117.81258526549641,0.038001755307956075,20.60548193808054,3028.0,16.0,0.24592127662382562,149.08349106120218,66.803638124842,High,High,Health,North America,0
4214.0,117.63665522633538,262.0741471750009,-0.17540284700639197,38.14565799106891,2329.0,18.0,0.2047939858727753,109.95705286237059,45.64959668857771,High,Low,E-commerce,North America,1
34.0,474.4938830894133,268.58431460616254,-0.052907179201525656,25.332650850044264,3216.0,5.0,0.13430309379677224,157.5962068858792,78.54085907825619,High,High,E-commerce,Asia,1
4516.0,204.27539658220334,51.44701116261677,-0.2054615551542583,38.426607053437536,2811.0,14.0,0.06816510066534437,174.377380036032,59.83849415430915,Medium,High,FinTech,Asia,1
787.0,292.1125055882941,66.38734250563074,0.051858123801410916,6.9552353162495315,2691.0,16.0,0.11370640478327837,107.40238838240383,75.34406275696966,High,High,Tech,North America,0
4716.0,161.10641683217196,40.721940836358414,-0.3843265864528966,10.46346394114174,3759.0,1.0,-0.03710704326836434,86.48809951695384,43.39914522678182,High,Medium,E-commerce,Asia,1
5645.0,298.5769022508912,75.08147865097786,0.05074813965794178,26.663374020545458,3760.0,11.0,0.06587634582812613,5.770400180382782,29.893835946785476,Low,High,AI,Europe,0
128.0,430.50456104491536,254.11151663706437,-0.3364070865930524,12.443957262278985,782.0,19.0,-0.008088128605899664,62.86359890660255,56.42424495355509,Low,Medium,E-commerce,Europe,0
7463.0,456.99344678984716,185.61814163791462,-0.12754390542524946,34.65346105732613,2584.0,7.0,0.2536366681613313,54.443122429846355,87.61035155153402,High,High,E-commerce,North America,0
5244.0,455.0551489216996,286.4079027654642,-0.03060229869479536,26.359365912339772,2190.0,6.0,-0.014585502959770014,6.564925757832809,103.28597087744768,Medium,High,Health,Europe,1
8037.0,136.4193161447127,139.83917489639083,0.16968782320574494,35.69537426242196,3327.0,9.0,0.3824809463446968,38.40345116551735,3.2837460158700345,Medium,High,AI,North America,0
2938.0,292.3026174765417,17.456184453849662,0.31770402806867915,33.21815718802964,844.0,12.0,-0.19543904011819993,162.46420303481395,57.398356525172304,Medium,High,AI,Europe,1
1429.0,319.9208489699347,2.824014677058633,0.10245987179367522,37.434022307873136,1606.0,4.0,-0.08849926630358733,86.81757808425957,85.85461685997332,High,Low,FinTech,Middle East,1
5588.0,235.04344491922387,119.27083318072573,-0.116099980526292,18.431555989117005,3381.0,6.0,0.03512397361625835,171.8033084919044,14.868478361207965,Low,Low,Health,North America,1
8888.0,349.36034511767826,220.42574514927708,-0.15261185134894548,35.16532338794956,1243.0,1.0,-0.03854123420420963,123.27651525409374,98.9759873974503,Medium,Low,FinTech,Asia,1
5245.0,358.9136760570124,47.18018009232959,-0.31441558017754356,13.431358858972683,3635.0,17.0,-0.0866090559767011,109.93433048928533,61.339922265141645,Low,High,FinTech,Asia,1
18.0,262.85345938448665,72.4179228252302,0.474964671368337,4.199561830522899,3931.0,11.0,0.21196629141966922,68.0922935520264,51.32829871211018,High,High,Tech,Middle East,0
1448.0,419.219529534407,124.67870868774511,-0.31856233733540257,35.6282270219896,1695.0,12.0,0.09086362312026824,135.12827593143624,106.06361835990235,Medium,Low,FinTech,Middle East,1
6075.0,154.23678393676408,262.84221067087475,0.47962661711777255,16.794179112589287,1886.0,17.0,0.3411798674150572,138.61870518785688,109.83340362436691,High,Low,FinTech,Middle East,0
3371.0,110.13909088596573,255.89262460092502,-0.38035131128281924,24.60110086630929,3699.0,6.0,0.3616197542119293,36.512161425125875,55.16587145045722,High,Medium,Health,Asia,0
2383.0,458.4009826847624,150.4762047849253,-0.24237342950246524,27.65615585472316,801.0,13.0,0.29930649405318355,132.320086801273,1.6481136450564577,Medium,High,Health,Middle East,1
4245.0,206.72758418800112,227.72282846369092,-0.052031027007664876,39.94000335961784,2448.0,18.0,0.13526909418083954,97.542292103631,116.12565718244443,High,Medium,Tech,North America,1
1831.0,490.00519435006646,136.48956912155998,-0.11040648677635273,6.806118577444777,2750.0,11.0,0.12393267744067582,129.17562018577553,98.0143106447356,Low,Medium,E-commerce,North America,0
735.0,180.05641157762776,109.57856568353006,-0.0986122514803448,31.871452737242176,205.0,2.0,0.2385979759543791,57.141004150449405,119.89613966245054,High,Low,AI,Europe,1
9929.0,417.7794161321614,272.69375062203164,-0.006501885107618843,18.06164989564316,3532.0,16.0,0.3699824273846148,7.3818989826066295,80.50839775061031,High,Low,FinTech,North America,0
2536.0,417.2381539033372,174.2628227540619,0.262795677901942,21.920148411314017,979.0,7.0,0.11304481495472907,176.26658119967885,15.25334099150152,Medium,Low,FinTech,Middle East,0
8219.0,148.25932123195835,30.23835721589269,-0.2733122031707018,33.97231611626041,3899.0,3.0,-0.024428485339377803,65.87851355890666,59.986650869740245,High,Low,FinTech,Middle East,1
9486.0,312.25293880024714,84.23151610848555,-0.34597965898785243,39.03483910696766,2198.0,13.0,-0.1955549892864209,106.00941404202483,74.06448910802888,High,Low,E-commerce,Asia,1
9948.0,135.62823288828972,49.33822727433904,-0.32547187392785276,30.98055189034423,3411.0,17.0,-0.08263055335223796,151.98038892042942,87.75483162383087,Medium,Medium,AI,Asia,1
9502.0,368.2726668143026,130.763302158841,-0.2690234844567093,25.276462970540095,2414.0,19.0,0.17000832303411817,10.924604184224833,111.06147833349533,High,Medium,Health,Asia,0
6646.0,205.88874992189503,292.9879080905151,-0.16061764774594608,1.5042864979740642,953.0,12.0,-0.16619393230666496,128.92907989478854,42.05060589209762,Medium,High,AI,Asia,1
5129.0,172.2944690431597,257.47509044171386,-0.1448987264450991,25.162924683705015,3600.0,6.0,0.3887631260295145,64.29861361819275,115.75097701302224,High,Low,Tech,Middle East,0
764.0,372.2291999937658,68.44771964128249,0.27687149377662124,1.3481530277900104,3273.0,1.0,0.11812412182313625,10.384683254079757,52.20775172880806,Low,High,Health,Europe,0
6086.0,229.42454173936295,251.16333780816953,-0.30398225419607816,23.90908221002141,432.0,2.0,0.37441176990945974,47.5503335811301,97.07050170728806,Medium,Medium,FinTech,Middle East,1
,,,,,,,,,,,,,,0
6138.0,466.6632656074601,192.44705361874352,0.13968898254183137,34.22978085953436,2717.0,16.0,0.3557801911657716,177.1773602617195,85.68176840804581,Medium,Medium,FinTech,Middle East,0
2173.0,88.26583715080373,12.253451024143647,-0.19784477518761828,3.864960339599514,2501.0,4.0,0.13974321437077697,95.40760657328366,110.98825356417743,High,High,E-commerce,North America,1
7509.0,303.73797227574505,52.24001648058412,0.08390985518683064,2.1508469502705627,916.0,12.0,0.30541784073745765,169.0289678747118,15.530635242023017,Low,Medium,Tech,Europe,0
8567.0,459.6001002373069,225.01153609131106,0.35186529099475605,24.845286997600557,3802.0,1.0,0.2819345951942091,108.98209210492922,54.064659139459145,Medium,Low,FinTech,Asia,1
348.0,23.606700876250216,278.2631395265873,-0.29850649735976226,20.932958814032943,3977.0,4.0,0.10489798998293914,150.2928148531213,93.40417273627479,Medium,Medium,Health,Europe,1
1715.0,30.02373395723242,62.24077500390914,0.30384167266669115,10.192033834357073,3423.0,10.0,-0.14099519504858568,113.94780275158453,65.23292953165742,Low,Medium,E-commerce,Europe,0
9450.0,160.02993138541328,80.19327689275042,-0.3865820900052834,27.37733297639776,413.0,3.0,-0.05122749635731788,140.42006497508294,78.27030597481868,Medium,High,E-commerce,Europe,1
8275.0,260.8070215133217,205.67103012473154,0.17585578904879506,3.402464487523365,643.0,13.0,0.15112637283307562,1.5849458127139737,44.500089740977465,Medium,Low,Health,Europe,0
2205.0,370.2121562626983,20.971338597744587,0.19207715504447276,8.934940007620888,2187.0,9.0,0.17993935640152786,158.13346533377165,29.837285036312093,Medium,Low,AI,North America,0
43.0,18.15987203649398,67.85659331625698,0.23844013727890023,20.53549857828731,2978.0,8.0,-0.07386568523781442,142.2588711309332,85.47156436933425,High,Low,AI,Asia,1
7955.0,446.9933196932105,265.53158043499207,0.2990726295655016,18.797295594567448,1789.0,18.0,-0.033167645836804205,135.4150924959314,71.33930300099559,Medium,Medium,FinTech,Middle East,1
391.0,495.262065858336,265.9697271950063,-0.09164976658467394,26.72728012095418,647.0,1.0,0.1821343572285331,81.13552868023463,98.36484762156434,High,Medium,Tech,Asia,1
9922.0,435.0830610112701,106.76302507477135,-0.10872654228378476,24.84121266472632,3797.0,16.0,0.37981203474879827,117.58583728715568,93.4340598485069,Medium,Low,E-commerce,Asia,1
4668.0,419.58807709013035,166.13483427488555,0.2276829123399997,29.182777957376107,1956.0,19.0,0.38001420114285805,70.85218053326048,59.65373721132014,Low,Medium,Health,Europe,0
4592.0,104.20212867356474,298.42872957456046,0.1555644438122783,24.473075121969902,1277.0,2.0,-0.1678884947225791,40.80023675164751,34.89488107405594,Medium,High,Health,North America,1
3553.0,290.7688431925882,243.4810117568389,-0.06536841436240182,29.601182559862654,2209.0,18.0,0.2390267634102573,120.9898619103333,37.87000194146001,Medium,Low,Health,North America,1
1391.0,118.78918120988551,3.783614112897233,0.2691487572047896,18.052121663524296,2695.0,8.0,0.281437920551937,81.39466439015355,29.3113585300963,High,Medium,FinTech,Asia,0
888.0,119.85320774231653,85.71991277648081,-0.2233229800941328,34.6820772534423,1531.0,7.0,0.38717908628010206,96.56021124513789,5.507994526325948,High,High,Health,Asia,1
7883.0,275.26152825191144,144.6981438323968,0.44369615739553303,18.537649076198615,779.0,9.0,-0.05328314454788924,132.22786279174912,38.63210070951828,High,High,Health,North America,1
7235.0,169.9384596910886,231.34642011907684,-0.10936969518039336,32.05581654089006,2037.0,8.0,0.3397484131126664,59.42770056283593,74.50538758056925,Low,High,FinTech,North America,0
9127.0,208.47724497252233,278.8100501153192,-0.15320871546639037,4.590802874147855,1969.0,2.0,0.20187616546631304,179.9807249806135,108.0857943543969,Low,Medium,AI,North America,1
5360.0,249.66818111882435,96.0690542919599,-0.20148873372675163,4.766719235661317,3173.0,10.0,0.20503793346992405,22.68493112959717,64.3753685409179,Low,High,FinTech,North America,0
4819.0,444.20748348099073,5.570341051447751,0.027910711545821643,34.925694053477564,3065.0,10.0,0.34112491651103877,120.80685545736722,76.69204508260201,Medium,Medium,E-commerce,Europe,1
6959.0,351.61215864252,266.93561783975616,0.007479906147423998,10.209062910073008,2106.0,11.0,-0.18968554391695447,172.33673624291427,73.60838671336577,Medium,Low,AI,Middle East,0
5821.0,421.62979574564235,21.023533285297948,-0.1582495240805852,18.899906046934174,3864.0,7.0,-0.0295805540165672,142.4423441622535,14.121676342547927,Medium,High,FinTech,Europe,1
8079.0,185.4991676254717,17.426130004224664,-0.3212619793356865,2.1672956756826403,1912.0,16.0,0.3273220093808707,167.8240024735192,64.6503773580883,Low,High,Tech,Asia,1
1449.0,472.3624955175376,5.802481299434543,0.3828416079983282,18.80204167275519,1228.0,17.0,-0.10050209754240014,174.53347742447514,60.01921735866468,Medium,Medium,E-commerce,Europe,1
1619.0,279.3339252676424,275.3818607927703,-0.38583344999495384,18.164398412105392,1057.0,14.0,-0.1259340908941131,2.574514016016207,97.06600913508562,Medium,Low,E-commerce,Asia,1
9710.0,277.90000707887907,166.1724022615813,-0.267730743092313,19.677721775799395,2921.0,6.0,-0.16963081006421188,77.0463559931286,116.92964670836078,Low,Low,Tech,North America,1
1243.0,385.69000047738194,51.7177508982594,-0.38985749842954154,0.3689484872037797,493.0,12.0,-0.0038807708347306513,146.08304365400548,113.4947138052307,Medium,Low,FinTech,Middle East,1
,,,,,,,,,,,,,,1
2433.0,492.0225684420217,266.0159358761978,-0.38252599611109095,24.93454207165446,3255.0,15.0,0.0603887588685767,140.48166457438018,36.093457144985905,Medium,Medium,AI,Middle East,1
1945.0,394.5188673715308,277.4214534337251,0.22126057694022494,11.354260965015612,3484.0,8.0,-0.13825439606050677,10.624263283490745,46.35580631106304,Low,High,Tech,North America,0
4474.0,178.36422934466682,258.7443626765949,-0.24235012849023593,21.014056436942266,983.0,5.0,-0.13999430922837128,90.72736258237855,19.97860656522397,Medium,High,Tech,Asia,1
6681.0,328.06255324189,279.17900546417013,-0.31381117590415464,11.550295534309768,2621.0,16.0,0.15683221156563654,120.75286323898516,89.19736298271958,Low,High,AI,Europe,0
1853.0,430.82362818535455,264.28419883371976,0.1516323654704651,8.743624820918068,3062.0,9.0,0.18831072807306576,61.614076528562876,73.4100338320526,High,Medium,E-commerce,Middle East,0
8995.0,148.7366895094346,255.01577711030492,0.23158308675104866,37.882007047630395,3848.0,16.0,-0.18168472410572323,81.79299427733659,45.98282207167634,Medium,High,AI,North America,0
6779.0,494.6506926080861,125.29577393921566,-0.08472725030832312,10.808978694892367,2048.0,9.0,0.32091259703498426,3.0473330701116486,106.59832536116987,High,Low,Tech,Europe,0
3157.0,468.2040301129944,54.26872360185319,0.05662718890210722,13.003977293098043,2451.0,10.0,0.2374128495059739,36.978795174231585,82.15569152107427,Medium,Medium,E-commerce,Europe,0
7139.0,334.857704143157,240.5283994714892,0.020565714765604926,22.2410823825754,342.0,3.0,0.21174505665304683,167.98630392638842,38.8604687369455,High,Medium,AI,Middle East,0
1424.0,75.02325728008235,159.26150482586996,0.14668588482903577,35.053282822144475,1943.0,2.0,-0.040474564061234064,99.01070465920834,64.24019195415384,Low,Medium,Health,Europe,1
7150.0,309.28878410005393,44.616753040711956,0.10067347532224735,23.41210526044065,3731.0,12.0,0.37418104608747377,73.67915881528961,31.972611094597042,High,Medium,Tech,Middle East,0
4809.0,124.23362232895437,201.76036748499666,-0.08072034598321803,36.197137329312795,2169.0,14.0,0.14740617690375235,54.7250998859139,56.084705741089984,Low,High,Health,North America,0
1591.0,346.52563951086046,142.10493700176104,0.1430868726452903,35.81293804357452,1730.0,2.0,-0.11304562049506561,7.112844893363162,87.80695181096114,High,High,E-commerce,North America,1
7937.0,255.36877638353482,197.11288296913935,0.42018042395806343,22.605446010152853,2364.0,12.0,-0.1613693009672984,179.7978801375652,90.91780267775803,High,High,Health,Asia,1
5004.0,170.66218864388617,25.449123641983018,0.4695046902434793,3.6777774098882383,3375.0,5.0,0.27147537698482055,55.533279531470626,1.0757130721994463,Medium,Medium,E-commerce,Middle East,0
4437.0,175.6189889317863,215.99074568680587,0.020262468690869728,5.624160860706671,3004.0,1.0,-0.19535660954514739,17.53792763194092,92.87749973581946,Medium,Medium,Tech,Middle East,0
1932.0,281.1808093918023,169.88651550760233,0.39731213991430736,29.290762136668828,1462.0,2.0,-0.13394504458217826,86.86236078576049,39.186412563246776,Medium,High,E-commerce,Europe,1
8799.0,64.14611028699224,262.2958335015861,-0.35923438404174896,33.91372848990115,2711.0,14.0,-0.02872961395785875,4.071995479208697,65.55466671729283,Medium,Low,FinTech,Europe,1
9407.0,116.90440903045987,44.4647309513704,-0.1430426502252477,13.999617561294182,2166.0,6.0,0.3827151214220677,144.79991077680148,58.489315648333275,Low,High,Tech,Europe,0
4150.0,390.130621121024,47.411937266560365,-0.30449788590672455,14.463455154734694,2174.0,4.0,0.01738896267097484,139.42044064083453,31.015433494390706,Low,Medium,AI,Europe,0
5421.0,96.93670131557788,96.97272249275686,0.411817369540589,33.05785288493488,902.0,2.0,0.32511675655582134,118.94192726170293,53.7349292605986,High,Low,AI,North America,1
8053.0,480.1729128875412,247.0513776831004,-0.17770990424288843,16.728747046281264,1487.0,14.0,-0.04296508765655074,167.9419313228509,24.35620801667089,Medium,High,E-commerce,North America,1
6503.0,237.75213674241712,183.8081003574978,-0.03031290409831988,23.14937587294,95.0,13.0,-0.16291204881770138,129.25471812823196,6.265615849589054,Low,Low,Health,Asia,1
8464.0,401.9673466363874,41.04692197118208,-0.39679021058836494,37.731750803519205,1625.0,17.0,0.35179683700778114,25.53092003616458,85.60705401693392,High,High,Health,Middle East,0
2896.0,438.06565867501143,32.52421793294982,-0.18366344137168042,19.092618641325306,322.0,13.0,-0.10237326128061959,95.07131918869199,87.49157630748564,High,Medium,FinTech,North America,1
4041.0,433.1846711435395,8.281696970871204,-0.015883657543156404,28.188756708232273,346.0,16.0,0.039814207374451155,163.7440408489511,84.41684170843426,Low,High,Tech,North America,1
5033.0,282.6438773020941,12.860289338699246,0.16757356006331925,22.49806563090726,3592.0,18.0,0.31694029678596897,31.055179985921477,22.580259147803766,High,Low,FinTech,North America,0
5810.0,208.66431225667273,70.78771809913245,0.3972767234680942,24.51154309882815,2440.0,16.0,0.0019694550746874873,80.60867157845617,36.31332942535818,Medium,Medium,Tech,North America,0
7729.0,466.90577416033466,162.6581035943465,-0.3874988785303588,18.940460253511826,2184.0,14.0,-0.029357979926909195,77.9111887976116,31.664486595374214,High,Medium,Health,Asia,1
5268.0,235.2340141526398,185.16805750233829,-0.24658642394803423,30.227909996508227,2580.0,16.0,0.05599800305188901,128.66896700509653,62.91786709909849,High,Medium,AI,Middle East,1
3834.0,192.92092691340534,297.8745955243297,-0.35820971014805686,10.729246443669929,1158.0,1.0,0.33511841513283686,5.468205096475673,82.61972830919333,Low,Medium,Health,North America,0
7996.0,137.30665056460262,186.74589760263046,-0.20561062590782048,4.259689342412112,1250.0,1.0,0.14094844709501525,83.39168640904947,49.069796854454715,Medium,Low,Tech,Asia,0
2428.0,478.0034956487043,178.28524440172566,0.15261387340512667,26.12567492032156,1467.0,8.0,-0.1821880370597684,95.44773989304852,25.84599940661259,High,Medium,Health,Europe,1
8960.0,426.7333163447145,255.3537828162557,-0.32076309306611583,33.961926788942,1320.0,9.0,-0.18614401421028812,8.187465317577168,51.25937700748825,Low,Medium,AI,Asia,1
1119.0,133.53442125176431,226.2641433886792,-0.14639305305589723,20.415186278278007,2139.0,2.0,0.06905744550359316,143.15013598358965,79.7940546178508,Medium,Medium,Tech,Middle East,1
2743.0,98.72070898300075,146.64039882249094,0.19766513091547,36.562245611354626,1961.0,3.0,0.0974305553885722,119.18726951564071,117.13258566451607,Low,Medium,Health,Europe,0
2177.0,140.3587681387508,11.880352272770276,-0.09333457986008842,34.87200978520599,3479.0,5.0,-0.017041089799406522,154.51940860194136,1.5922711710734656,Medium,Low,FinTech,Asia,1
6244.0,370.514251087941,60.50791104903336,0.2940635265064052,22.387810061140208,2254.0,6.0,0.25644712444186607,36.91725265044043,55.853185592910314,High,High,AI,North America,0
1160.0,15.594394234245014,201.79546757062252,-0.3697205597106141,22.44770741524082,852.0,4.0,0.2552832250755657,64.50210449646943,30.39869372116342,High,Medium,FinTech,Asia,0
5146.0,440.03903622279245,299.8379906223274,-0.22906149952218507,8.213292083297638,2825.0,3.0,-0.1508431784528995,100.31244662154384,9.403418819864827,High,Medium,Health,Europe,1
5090.0,60.48601097744611,103.15075386985934,0.08358502570974291,24.281313176033265,2458.0,14.0,0.2550401994096874,105.11219529365732,33.900654615379985,High,Medium,FinTech,Europe,0
